,X,MolecularWeight,XLogP,HydrogenBondDonorCount,HydrogenBondAcceptorCount,PolarSurfaceArea,FormalCharge,NumRings,RotatableBondCount,Refractivity,XLogP.1,Ro5,Ghose,Veber,Blood,Skin,Brain,Testis,AdiposeTissue,Muscle,Nerve,BloodVessel,Heart,Lung,Esophagus,Kidney,Thyroid,Pituitary,Uterus,Pancreas,Vagina,Stomach,AdrenalGland,Colon,Prostate,Spleen,Liver,FallopianTube,Ovary,Breast,Bladder,CervixUteri,SmallIntestine,SalivaryGland,lossFreq,maxBtwn,maxDegree,nTargets,wQED,response,PC1,PC2,PC3
799,Ketobemidone,247.1572289,2.489044439,1,3,40.54,0,2,3,73.1249,3.01,0,0,1,0,0,0.8773721457,1.151926756,0.05648332834,0.004911470693,0,0.01456970628,0.02002270892,0.008182709105,0,0,0.02138568647,0.05891532265,0,0,0,0.006900759879,0,0.01245510671,0.1448497474,0.007657937007,0,0.002522360301,0.007879368961,0.009061455727,0.007494734135,0,0.005416075699,0.01454380993,0.6710526316,11098.77277,40,3,0.112,0,-5.943010215,-0.1108551979,-0.1875530861
800,Drotaverine,397.2253085,4.191374697,1,5,48.95,0,3,9,117.994,0.002,0,0,1,3.974747896,4.51633358,8.279202461,10,7.818791866,5.087971687,3.461178899,9.151669502,9.255744934,7.362811565,6.155385017,2.353960276,7.63650465,3.780659795,10,4.368881702,5.490097284,7.491747379,3.108339906,5.318552256,5.672657967,5.51720047,0.7672310174,5.084904909,0.7352705002,6.140532732,6.589051723,7.382175922,4.444702148,6.40662241,0.5066666667,40315.9423,38,2,0.435,0,1.786669559,-0.2108557092,-0.3883155018
801,Alcaftadine,307.1684623,2.171389332,0,3,38.13,0,4,1,102.8772,0.333,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,2,0.435,0,-4.043357353,0.7822611733,0.6602646833
802,Cabazitaxel,835.3779055,4.203043962,3,10,202.45,0,6,15,213.4041,0.00413,1,1,1,10,10,10,10,2.090616226,10,1.6202209,5.525468349,10,5.492965698,10,5.608840227,2.538689256,4.797114134,2.370813847,2.097118616,10,6.90339613,5.482376814,8.037258625,4.278552294,10,3.35094142,3.488976836,2.341186523,2.932049274,5.741491795,2.371202946,7.497985363,7.349394798,0.6918918919,863890.5709,2232,2,0.824,0,2.064331805,-3.089200251,0.06180410869
803,Carglumic Acid,190.0589714,-1.44656095,4,5,129.72,0,0,5,39.4082,19.1,0,1,1,0.02647727355,1.58366257,0.8568585515,5.624606133,0.7789564729,0.1580642611,0.9905358851,0.8408871293,0.4250724316,0.7991665602,0.4793637395,0.9166837037,0.9827573597,0.4623259604,0.9446285069,0.3111198246,0.421480149,0.2413893044,0.2707176954,0.222846821,0.485788092,0.6283736229,10,0.6566473246,1.642856836,1.075216949,0.4491373301,0.5169821978,10,0.4486867785,0.5371702638,86.87038127,54,1,0.561,0,-4.171941841,-0.5645747834,-0.2580485732
804,Chenodeoxycholic acid,392.2926598,3.713305524,3,4,77.76,0,4,4,109.2738,0.0197,0,0,1,0,0,0.008977615274,0.2254979163,0,0,0.01647926401,0,0,0.0203489773,0.0108013982,9.258889675,0,0.7125354707,0.01492826501,0.7133937478,0,0.05674627796,10,4.451682091,0.06049609184,0.03576163761,10,0.01374942344,5.095777988,0,0.6976360083,0.04254269972,10,0,0.3421052632,1090.30866,42,1,0.312,0,-3.798449684,-1.033924763,-0.540330774
805,Difluprednate,508.2272599,3.004232893,1,5,106.97,0,4,8,125.3756,0.0097,1,1,1,6.519165516,9.529127598,5.496713638,4.095000267,10,10,10,9.420459747,4.368388176,9.541958809,6.618411541,2.70279932,8.644962311,8.877725124,6.923449516,2.976455688,7.945681095,4.709535599,3.025994658,3.700628638,6.544697762,5.595084667,4.75985527,6.586448193,5.095907211,10,6.734411716,7.282115936,5.538618088,5.745376587,0.3502824859,256392.7478,268,1,0.493,0,2.94988952,0.761312217,0.5485669744
806,Mafenide,186.0462983,-0.5432091369,2,3,86.18,0,1,2,46.6893,5.18,0,1,1,0.02393157966,1.018390983,0,0.03500572406,0,0,0,0,0,0,0,0,0,0.04755450226,0,0,0,0,0,0,0,0.07394561172,0,0,0,0.0345750358,0,0,0,0.01773861796,0.4690265487,0,2,1,0.34,0,-5.983391879,-0.04867245531,0.05676483748
807,Methylnaltrexone,356.1861833,-2.492788006,2,4,66.76,1,6,2,107.4151,0.00729,0,1,1,0,0,0.8773721457,1.151926756,0.05648332834,0.004911470693,0,0.01456970628,0.02002270892,0.008182709105,0,0,0.02138568647,0.05891532265,0,0,0,0.006900759879,0,0.008843774907,0.1448497474,0.007657937007,0,0.002522360301,0.007879368961,0.009061455727,0.007494734135,0,0.005416075699,0.01454380993,0.6710526316,7996.636885,32,2,0.435,0,-5.943177304,-0.1106244224,-0.1876816557
808,Nepafenac,254.1055277,2.084478575,2,3,86.18,0,2,4,74.4637,0.0197,0,0,1,6.102405071,10,0.8208532333,0.489034012,2.722895622,0.3078416884,1.505134642,2.685022354,1.625647783,7.62326622,10,0.8999707103,1.945427537,3.136099219,1.958506286,0.6378267407,6.834624767,10,1.078719854,10,6.805960655,5.680968046,0.6487878859,7.065508842,0.7822744846,2.162109017,10,3.340286016,10,1.79864502,0.4705882353,8170.888632,30,2,0.36,0,-0.1319703414,-1.672827063,3.586529533
809,Plerixafor,502.4471438,-0.4335920707,6,8,78.66,0,3,4,155.0134,0.0472,1,1,1,10,1.153875053,3.326608181,2.655068159,10,1.048747778,10,7.826868057,2.334466457,10,4.394064903,4.294054031,10,10,5.86134696,1.524336457,10,10,10,9.938330173,10,10,4.429150105,10,2.959439516,10,10,10,10,10,0.2985074627,49944.218,94,1,0.642,0,4.06928155,0.1304339793,1.854445882
810,Pralatrexate,477.1760669,0.3253471929,5,11,207.3,0,3,10,126.8184,0.0178,1,0,1,4.467746258,10,3.355834007,10,2.649096251,1.587457299,2.554561973,2.701006889,1.443772435,4.940268517,4.988646984,6.843852758,4.103782654,3.765854359,2.751442552,3.056950331,6.516115427,3.616623163,4.0807724,10,5.004799843,10,2.531520724,2.244574368,3.067645073,4.033158541,3.341159821,3.672201633,9.63755703,7.718729019,0.7037037037,4335.98972,28,2,0.753,0,0.5232994271,-1.878953559,1.008953114
811,Antazoline,265.1578976,2.876392188,1,3,27.63,0,3,5,82.8875,0.114,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,1,0.101,0,-4.043357353,0.7822611733,0.6602646833
812,Chloropyramine,289.1345754,3.805237094,0,3,19.37,0,2,6,86.0797,0.441,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,2,0.435,0,-4.043357353,0.7822611733,0.6602646833
813,Dimetindene,292.1939488,3.73870461,0,2,16.13,0,3,5,93.5661,0.0384,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,6.764817238,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,3.630660295,1.168346405,0.4537721127,0.1307549551,2.241176188,1.707205772,2.094831586,4.940295696,2.547428608,1.58886683,0.8264481425,0.3921568627,10900.37916,22,2,0.435,0,-3.557180192,0.6088630066,0.5727958923
814,Isothipendyl,285.1299683,3.664355955,0,3,19.37,0,3,3,86.6615,0.14,0,0,0,0.01571560651,3.65049243,0.8216915727,0.4680086076,2.634119272,0.2067602873,4.439896584,3.860967875,0.2777040601,1.866600156,1.18233645,0.496618852,0.8029306531,0.2213678956,1.706133068,0.1250687689,2.750898838,0.4071007669,0.2692765296,2.138170123,1.168346405,0.4537721127,0.05017602816,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.8264481425,0.3921568627,0,0,1,0.426,0,-4.043357353,0.7822611733,0.6602646833
815,Roxatidine acetate,348.2049074,1.313037347,1,4,67.87,0,2,10,96.3186,0.0612,0,0,1,10,0.04503836296,0.3252597451,0.2210223153,0.776055336,0.04488188401,0.4701829553,0.7458982468,1.821844697,1.018737912,0.1555329412,0.2027031034,0.2534509525,0.1268501282,0.2444522604,0.05263256282,0.2084879726,2.405904531,0.1530505568,0.1034887917,0.4392863959,1.39695555,0.05942329578,0.4897135645,0.1044419408,0.3935578018,0.275490284,0.36600703,0.1989550889,0.1746871173,0.3142857143,0,2,1,0.48,0,-5.036861324,-0.9482817926,0.5391955211
816,Bopindolol,380.2099928,4.668419006,2,3,63.35,0,3,9,111.0719,0.0016,0,0,1,2.362123251,5.376092196,2.66193819,0.6701011062,10,2.873353481,3.394628048,6.094659805,9.283231735,10,4.539180279,0.4819729179,1.276782393,0.2502148598,1.989638507,0.3859574497,8.287089109,2.476612806,0.441770941,1.402355075,4.420117378,6.518067122,2.618736982,3.241708636,8.882760048,10,3.807918549,3.500741482,2.735410929,5.831739426,0.5252525253,89139.86205,74,5,0.578,0,-0.3245542869,1.382864511,1.392797835
817,Bupranolol,271.1339067,2.992261907,2,3,41.49,0,1,6,74.8597,0.143,0,0,1,2.362123251,5.376092196,2.66193819,0.4978917092,10,2.873353481,3.394628048,1.309535742,9.283231735,10,4.539180279,0.4819729179,1.276782393,0.2502148598,1.989638507,0.3859574497,8.287089109,2.476612806,0.441770941,1.402355075,4.420117378,6.518067122,2.618736982,3.241708636,8.882760048,10,3.807918549,3.500741482,2.735410929,5.831739426,0.5252525253,89139.86205,74,3,0.165,0,-0.5577058803,1.155736266,1.424595794
818,Cinitapride,402.2267055,2.786924839,2,6,113.41,0,3,7,115.5827,0.0141,0,0,1,0,0.07843941823,1.054215431,0.650991708,0.1641666293,0.03919264674,0.08289540932,1.698105931,0.07975252718,0.08871755004,0.08424430341,0.01702880487,0.06677272916,0.429854244,0.2624945939,0.007963603362,0.4773188531,0.06251859665,0.09840010479,0.8797029257,0.08904419467,0.008229626343,0.03744903766,0.3940313011,0.07950174063,0.1990569457,0.1057967693,0.2802575231,1.212351799,0.04165792093,0.408,29748.11048,30,2,0.435,0,-5.652030462,-0.0406596078,-0.06519677764
819,Tofisopam,382.1892573,3.825604532,0,6,61.64,0,3,6,109.0347,0.00239,0,0,1,3.974747896,4.51633358,10,10,10,5.087971687,10,10,10,7.362811565,8.53335762,10,10,6.205930948,10,4.368881702,10,7.491747379,10,10,8.855003834,10,3.260211945,10,3.357173443,10,10,10,7.763736725,6.40662241,0.5066666667,359.0064967,8,4,0.257,0,5.144694169,0.2960451263,-0.2780668641
820,Lurasidone,492.2558971,4.556549749,0,5,56.75,0,7,5,139.3304,0.00789,0,1,1,0.06237339228,2.741013765,2.53534317,5.818140268,10,1.125585079,8.159985542,10,1.684524894,2.635305882,1.4607867,10,6.017980099,10,10,10,10,0.9852350354,1.4302212,5.044525862,10,10,0.3260554075,10,10,10,5.551623821,10,4.168484211,6.041281223,0.5166666667,39011.46581,40,2,0.435,0,2.449422483,3.159030984,-0.6639796121
821,Ticagrelor,522.1860805,2.278667876,4,9,138.44,0,5,10,142.1332,0.063,1,1,1,0.2637192905,0.0732611008,5.043166161,0.07920088992,1.27858448,0.03531955183,3.01333046,0.3094745278,0.1493866444,0.8208203912,0.2779058814,0.07788329199,0.221514143,0.1344917417,0.1439031512,0.08620142192,0.2485957146,0.1738761365,0.3704713732,0.4151918143,0.2507449985,1.334503233,0.1064144298,0.3574977517,0.1150716171,0.6162759662,0.6086964011,0.3456425369,0.8805570602,0.3330740929,0.4776643991,0,2,2,0.435,0,-5.249611294,-0.1196923871,-0.3059020263
822,Tafluprost,452.2374306,4.292322371,2,4,75.99,0,2,13,120.5893,0.00528,0,0,1,0.04051962495,5.763751268,0.183871612,0.3414527923,5.224517345,0.4785813093,10,2.316936255,0.2961066663,1.206418991,0.6821831465,0.7534304857,0.5712306201,0.1003673039,5.896767616,0.358741641,1.904197276,0.5511030555,2.225472808,0.5383248925,0.828235656,0.1585141495,0.5195249021,4.187584758,1.340258479,4.158279181,3.858712673,1.199611902,1.389627934,3.497469664,0.3564356436,23151.51251,8,2,0.435,0,-3.200277835,1.330644688,0.7365584797
823,Ivacaftor,392.2099928,5.758022158,3,4,78.43,0,3,4,118.683,0.002,1,1,1,0.003869093722,0.2530360669,0.1482991725,0.8294348419,0.02176569588,0.003680295311,0.02582968585,0.0182534121,0.03858253732,1.6758641,0.04417523742,0.4693543911,0.02821391169,0.0801047124,0.06399041042,10,0.03969488479,0.1152525172,0.009400903713,10,0.953999728,0.01498881401,0.3208867162,0.3048420995,0.01866937801,0.04464611039,0.03801673651,0.03418014199,3.020406723,9.829745293,0.4777777778,95228.82224,72,2,0.435,0,-4.235160777,-1.245524862,-0.0002991372192
824,Azilsartan medoxomil,568.1594138,6.034498228,1,7,139.57,0,6,10,149.5183,0.00703,1,1,1,0.01968038268,4.10831809,0.1044264957,1.279245079,10,2.542785645,5.303859472,3.417170525,1.319192886,5.280982018,2.20072794,2.33992672,8.311505318,0.5344999433,1.601406753,1.0542382,2.139179051,0.9045681953,10,2.981262326,2.305687547,2.287080646,10,4.9211514,0.9284545779,10,7.664821625,1.565535426,1.411323667,2.821396589,0.4173913043,57113.42547,48,1,0.769,0,-1.059900714,0.8846597157,0.5760427382
825,Lomitapide,693.2789967,7.704397379,2,3,61.44,0,6,12,181.7273,0.0567,1,1,1,0,0.02534931526,0.1408963799,3.188871861,0.03892365843,0.04770302027,0.04906660691,0.1002914459,0.2937656045,0.03980667144,0.04382540658,0.9305594563,0.02005230263,0.0605228655,0.009170630947,0.009447977878,0.008751700167,0.0381530188,0.1070599072,0.06395265087,0.04271733016,0.024241562,10,0.0464518033,0.6585513949,0.01719552372,0.1512534767,0.015732022,10,0.007971688174,0.3846153846,921.6411011,14,2,0.435,0,-4.949325058,-0.6799230187,-0.1718460641
826,Vismodegib,420.0102184,3.928931777,1,4,76.13,0,3,4,107.812,0.00173,0,0,1,0.07471308112,5.896884441,2.920240879,6.069847584,2.519350052,0.9126089811,10,3.778452396,2.864317417,2.610662222,7.191475391,10,8.362822533,10,10,2.87380147,10,4.071334362,5.697700262,3.412358999,10,2.480898976,6.47636652,10,10,5.494746685,6.173449993,10,5.010221958,8.621155739,0.4299065421,43741.88811,46,2,0.435,0,2.320323517,1.856792579,-0.8775464818
827,Pitavastatin,421.1689365,2.924036168,3,5,90.65,0,4,8,115.7392,0.00394,0,0,1,5.512534618,10,10,10,4.329241753,1.419259548,7.328582525,3.282855034,1.984687686,10,5.340079784,6.53853631,8.961287975,6.476886272,5.055175781,4.215137959,10,8.793976784,10,10,5.531991482,7.309770584,8.529820442,5.634627104,5.070178986,4.945702553,5.583544731,5.021118164,7.787988186,8.635258675,0.3673469388,1690.254494,10,2,0.435,0,3.11036781,-1.676260163,0.09168119392
828,Rilpivirine,366.1592946,5.473225503,2,6,97.42,0,3,5,111.7394,0.0116,1,0,1,0.0236189682,0.01572084054,0.06995936483,0.1935591474,0.02354127727,0,0.06206711195,0.02094960958,0.02617264539,0.04643377662,0.01958165877,0.0836074464,0.074731756,0.169299677,0.02841142006,0.08853037655,0.02690248284,0.05830727518,0.2055324018,10,0.04610354826,0.1848213151,10,0.03947747033,0.07722839713,0.03654084168,0.03556463867,0.01844583265,10,0.01473235898,0.4108527132,2279.214196,28,2,0.435,0,-4.680661412,-1.188068611,0.4437805216
829,Crizotinib,449.118544,3.57411674,2,5,77.99,0,4,5,128.4316,0.00611,0,0,1,0.0210746564,4.178953171,0.4886222482,0.2470503151,6.020895958,3.772979498,6.868520021,1.4773103,2.031420231,5.438205242,1.683710814,7.561432838,7.15947032,2.727123737,2.181141734,2.690632343,3.065828085,2.862401962,0.2059927136,3.639048457,2.633095503,2.24420774,6.91350174,2.516788363,0.3511446118,6.959584475,5.781534672,2.75300312,2.149116755,7.959157944,0.2955801105,89557.22972,138,2,0.435,0,-1.270033733,0.213516902,0.3426006541
830,Ruxolitinib,306.1592946,2.479321834,1,4,83.18,0,4,4,98.0065,0.116,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.444472551,10,10,10,10,10,10,10,0.3363636364,439633.6717,422,2,0.435,0,7.36607799,-0.7070967772,-0.4308906573
831,Vemurafenib,489.0725463,4.622483135,2,4,91.92,0,4,6,121.9691,0.000362,0,1,1,3.146663904,3.343614101,1.83000946,10,3.247529507,2.266135931,3.303632498,2.949974298,2.093489647,3.349060059,2.57421279,1.540654659,3.645047665,2.770287514,3.065203547,1.648754954,2.9548738,2.108398676,1.918377519,1.733812273,3.161260128,1.48896867,1.191650391,2.35147512,3.451345921,3.627007484,5.37852335,3.001766443,1.953224421,2.940605164,0.2933333333,0,0,2,0.435,0,-2.052847263,-0.1473338915,-0.2569072828
832,Linagliptin,472.2335222,2.802632814,1,7,113.48,0,5,5,133.4324,0.0502,0,1,1,1.253376961,6.949012756,0.07514389604,0.6477813721,5.808351517,0.3530519009,3.302512765,0.2147503346,1.181527734,5.317162514,0.5379091501,10,0.6817183197,0.08682354912,0.9616011381,0.7543911934,1.033184141,0.6649765372,1.94280839,3.003344297,10,4.385354996,3.580456018,0.7955785096,1.510428429,4.643785715,0.4100175202,2.670410633,10,1.43121016,0.4776643991,11668.31237,32,2,0.435,0,-2.263329935,-0.4559713874,1.261559697
833,Carfilzomib,719.4257992,4.197719257,4,8,158.47,0,4,20,198.0171,0.00484,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5769230769,32985.64618,240,2,0.435,0,7.460322745,-0.7059190306,-0.5662501631
834,Linaclotide,1525.389919,-10.77539908,19,22,573.91,0,6,13,368.0006,0.701,1,1,1,0.08716864139,0.07304732502,0.04545303807,0.1732603461,0.112985298,0.04637429118,0.07389130816,0.04552739114,0.1412499994,0.0610287562,0.08980303258,0.09626979381,0.1056683064,0.05713939108,0.1251071095,0.1465011537,0.2954974174,0.06934824586,0.02663266193,10,0.08724767342,0.08435162902,0.05228350312,0.09835549444,0.0306630563,0.1154756323,0.2798668742,0.06965364516,10,0.1640413702,0.4294117647,25467.37091,8,1,0.92,0,-4.994848628,-1.165741732,1.007610222
835,Mirabegron,396.1619967,2.88641137,4,5,100.27,0,3,9,113.2311,0.00412,0,0,1,0,0,0.01670952514,0.05443282053,0.03609721735,0,0,0,0,0.05633544549,0.6761894226,0,0,0,0.2906084508,0,0.1226503253,0.3683543205,0.01020863606,0.412738204,0.2869239748,0.01560591348,0,3.241708636,8.882760048,0.0257891994,3.807918549,0.1035554111,0.1733920723,0,0.5252525253,28.61103489,6,1,0.584,0,-5.157172371,0.6571936419,-0.03700335
836,Regorafenib,482.0768809,4.486031697,3,3,92.35,0,3,6,114.7347,0.00102,0,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5285714286,1016222.47,518,16,0.549,0,7.460322745,-0.7059190306,-0.5662501631
837,Aclidinium,484.1616248,0.4465256219,1,3,55.76,1,5,10,141.3325,0.00152,0,1,1,0.06177549064,0.5615472198,8.412851334,5.980387688,0.09359034896,0.02041804418,0.1625107229,0.08125651628,6.764817238,1.19683969,0.4761703908,0.1321847029,0.1621374115,1.146733701,0.1095090806,0.4938296974,0.08181638643,0.5134895444,0.06438895129,3.630660295,10,4.869907141,0.1307549551,0.1671427544,0.2251442671,0.6901051402,4.940295696,0.1712078899,2.165588617,4.811089993,0.3666666667,23664.94249,22,2,0.435,0,-3.482170856,-1.301696614,-1.041963137
838,Enzalutamide,464.0930093,4.15541124,1,3,76.44,0,3,4,113.4796,0.00136,0,0,1,0.01395746693,2.770787954,0.2941032052,3.129991651,4.764630795,1.943944931,2.251020789,3.797863245,2.428492069,1.021457791,0.7402314544,1.083686352,1.957008362,1.006197065,9.231753349,0.3268194497,9.384143353,0.7970030904,0.7233160138,0.4380205423,9.980841637,0.3498943895,8.380415916,7.810228109,6.114907742,5.3550632,3.292177677,10,0.5818035603,0.9145842791,0.5977011494,938299.3253,488,1,0.446,0,-1.499577186,3.077688171,-0.3788757482
839,Fluticasone furoate,538.163694,4.131889851,1,4,93.81,0,5,6,130.0848,0.0434,1,1,1,6.519165516,9.529127598,5.496713638,4.095000267,10,10,10,9.420459747,4.368388176,9.541958809,6.618411541,2.70279932,8.644962311,8.877725124,6.923449516,2.976455688,7.945681095,4.709535599,3.025994658,3.700628638,6.544697762,5.595084667,4.75985527,6.586448193,5.095907211,10,6.734411716,7.282115936,5.538618088,5.745376587,0.3502824859,256392.7478,268,1,0.441,0,2.94988952,0.761312217,0.5485669744
840,Pomalidomide,273.0749559,-0.163218598,2,5,109.57,0,3,1,69.0252,2.57,0,0,1,2.924166203,0.7743697464,0.8106069565,0.1544341147,0.6912782192,0.04391055554,0.3781667948,1.614931226,0.2648003697,7.62326622,0.9981955886,0.698964268,0.5801464319,1.238495708,0.4049816579,0.1151540652,0.8749077916,0.8280445337,0.690579623,2.244511008,6.805960655,4.69892478,0.4920844287,2.856636405,0.3856369555,0.7552751005,4.424956799,0.4235703945,1.378602266,1.415147543,0.4705882353,93129.16903,156,2,0.447,0,-3.886333709,-0.3995029383,0.9400524244
841,Trametinib,615.0778759,3.182718303,2,5,102.06,0,5,5,156.3839,0.0307,1,1,1,10,10,10,8.485982895,10,10,10,10,10,10,10,8.452709913,9.431032181,9.532969475,10,5.58813858,10,10,10,10,9.398826122,10,9.547659397,10,10,10,10,10,10,10,0.2916666667,80578.0522,118,1,0.664,0,7.037493325,-0.573209211,-0.1485759791
842,Dabrafenib,519.1010509,5.459618017,2,6,110.86,0,4,5,127.5141,0.00327,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4468085106,251309.1545,246,2,0.636,0,7.460322745,-0.7059190306,-0.5662501631
843,Afatinib,485.1629956,3.758361295,2,7,88.61,0,4,8,131.3804,0.0128,0,1,1,0.9849020839,10,3.127397776,10,10,5.51056385,10,10,10,10,10,10,10,7.817435503,10,10,10,10,8.129958153,10,10,4.876849413,10,10,10,10,10,10,10,10,0.4925373134,1872057.686,756,2,0.53,0,6.252325694,0.6814417635,0.0903479584
